AccountID,tx_count,amount_sum,amount_mean,amount_median,amount_max,amount_std,amount_p95,amount_p99,balance_mean,balance_min,ratio_mean,ratio_p95,unique_merchants,unique_locations,unique_devices,unique_ips,channel_nunique,login_attempts_max,login_attempts_mean,duration_mean,duration_p95,first_tx_date,last_tx_date,active_days,share_atm,share_branch,share_online
AC00282,6,1785.78,297.63,222.55,959.48,343.14311387524594,794.63,926.5100000000001,7422.991666666666,1509.27,0.0453731763632304,0.10430219354010563,5,6,5,6,3,3,1.3333333333333333,69.5,115.5,2023-01-10 16:28:02,2023-12-13 16:01:38,337,0.5,0.3333333333333333,0.16666666666666666
AC00283,1,77.9,77.9,77.9,77.9,0.0,77.9,77.9,664.72,664.72,0.11719220122740825,0.11719220122740825,1,1,1,1,1,1,1.0,128.0,128.0,2023-12-25 17:42:00,2023-12-25 17:42:00,1,0.0,1.0,0.0
AC00284,8,3533.35,441.66875,370.425,1036.21,338.6588489252232,942.6654999999998,1017.5011,5602.1900000000005,234.41,0.6385360510988762,2.3559916889382824,7,7,8,8,2,1,1.0,119.625,210.24999999999994,2023-01-18 16:47:29,2023-11-15 18:04:22,302,0.0,0.375,0.625
AC00285,7,2836.57,405.2242857142857,268.39,1221.65,410.2039768561142,1055.5399999999997,1188.4279999999999,5298.9857142857145,136.74,1.0450716509748141,4.094715897812717,7,7,7,7,3,1,1.0,152.57142857142858,229.59999999999994,2023-01-30 17:28:00,2023-11-03 16:50:20,277,0.5714285714285714,0.14285714285714285,0.2857142857142857
AC00286,6,544.04,90.67333333333333,44.974999999999994,233.24,99.18299726599649,224.815,231.555,4575.341666666666,259.77,0.02257186673922575,0.04743748015290174,4,6,6,6,3,1,1.0,167.66666666666666,290.5,2023-04-17 16:56:06,2023-10-10 17:24:33,177,0.5,0.16666666666666666,0.3333333333333333
AC00287,2,641.77,320.885,320.885,568.76,350.54818677323095,543.9725,563.8025,4740.825,1997.33,0.056273671578856134,0.07402155660995763,2,2,2,2,2,1,1.0,108.5,150.35,2023-10-09 16:48:50,2023-10-18 18:26:25,10,0.5,0.0,0.5
AC00288,3,1188.25,396.0833333333333,283.23,881.32,439.806687344944,821.511,869.3582,4081.3799999999997,2008.77,0.1763943048236247,0.3607833564383281,3,2,3,3,2,1,1.0,63.0,94.1,2023-02-06 16:48:45,2023-10-26 17:51:32,263,0.3333333333333333,0.0,0.6666666666666666
AC00289,3,1039.22,346.4066666666667,293.85,651.55,282.5550223112895,615.78,644.396,4222.6033333333335,1919.97,0.14811054487364814,0.26743324488098447,3,3,3,3,1,1,1.0,134.0,172.8,2023-03-10 17:34:34,2023-08-10 16:23:08,153,0.0,0.0,1.0
AC00290,4,1890.8600000000001,472.71500000000003,217.845,1413.24,640.5710569223891,1252.5794999999996,1381.1078999999997,3901.575,461.83,0.24424929767420278,0.6589162316082017,4,3,4,4,3,1,1.0,169.75,239.79999999999998,2023-02-13 16:44:18,2023-12-14 16:09:42,304,0.5,0.25,0.25
AC00291,7,2828.13,404.0185714285714,306.37,1152.58,409.36843504877817,1029.7149999999997,1128.0069999999998,7245.484285714286,2583.07,0.0634874240816513,0.17220160948589408,7,7,7,7,3,1,1.0,144.42857142857142,233.89999999999995,2023-01-25 17:12:17,2023-09-20 17:57:15,239,0.7142857142857143,0.14285714285714285,0.14285714285714285
AC00292,7,1954.23,279.17571428571426,237.0,712.75,227.90321234076117,622.0449999999997,694.6089999999998,7738.22,2563.91,0.048725765923118766,0.13836110495433476,7,7,7,7,3,1,1.0,143.28571428571428,263.09999999999997,2023-02-10 16:50:10,2023-12-25 18:16:39,319,0.42857142857142855,0.2857142857142857,0.2857142857142857
AC00293,4,311.78,77.945,67.045,131.46,40.71450396766899,124.9185,130.1517,4518.219999999999,2569.56,0.017560985560214824,0.02286416416715147,4,4,4,4,2,1,1.0,163.75,278.4,2023-03-13 16:05:46,2023-12-13 17:25:54,276,0.0,0.75,0.25
AC00294,4,1265.9299999999998,316.48249999999996,328.76,344.27,36.10024780616701,342.98449999999997,344.0129,5869.889999999999,1918.36,0.07776125916560084,0.16016937496541156,4,4,4,4,2,1,1.0,87.0,124.7,2023-01-30 17:47:41,2023-09-19 17:23:14,232,0.5,0.5,0.0
AC00295,6,1499.41,249.90166666666667,261.89,451.35,140.86512619050418,418.9775,444.87550000000005,6326.121666666666,333.19,0.18165741741731956,0.7098505283024961,6,6,6,6,3,2,1.1666666666666667,103.5,209.0,2023-05-15 17:02:15,2023-11-29 18:03:46,199,0.5,0.3333333333333333,0.16666666666666666
AC00296,4,1556.3899999999999,389.09749999999997,440.32,626.9,249.13282098444324,608.7694999999999,623.2738999999999,1070.6675,265.51,0.7783536065707815,2.0744861942790456,4,4,4,4,3,1,1.0,93.0,170.29999999999998,2023-07-12 16:14:08,2023-12-08 16:45:12,150,0.25,0.25,0.5
AC00297,10,2733.73,273.373,153.59,856.21,267.98990084827204,735.1689999999998,832.0018000000001,5831.1230000000005,479.08,0.15651725763842902,0.6794345369585559,9,10,10,10,3,1,1.0,77.3,129.14999999999998,2023-01-12 17:12:22,2023-08-21 18:36:41,222,0.2,0.5,0.3
AC00298,7,920.37,131.48142857142858,116.33,260.88,79.69190264775366,236.09399999999994,255.92279999999997,3864.9,903.05,0.08323755396580353,0.24925028463706483,7,7,7,7,3,1,1.0,82.0,183.89999999999995,2023-02-17 16:37:06,2023-11-24 17:35:47,281,0.2857142857142857,0.42857142857142855,0.2857142857142857
AC00299,4,482.93,120.7325,120.86,217.5,94.92260404315367,212.64,216.528,7235.755,3057.4,0.027476891887565975,0.06500805125179449,3,4,4,4,1,1,1.0,85.75,157.54999999999998,2023-02-27 17:59:36,2023-10-23 18:54:48,239,0.0,1.0,0.0
AC00300,5,856.51,171.302,103.15,415.88,143.21915329312625,368.59,406.42199999999997,5231.218,586.76,0.06424502478556342,0.14269639077472995,5,4,5,5,2,1,1.0,154.6,231.0,2023-04-27 17:30:16,2023-11-24 17:29:06,211,0.6,0.4,0.0
AC00301,6,2381.6,396.93333333333334,349.57,845.14,334.3175644602997,807.405,837.593,3055.98,269.01,0.21014754598494698,0.4988300475018431,6,5,6,6,2,1,1.0,147.83333333333334,246.0,2023-01-09 16:21:35,2023-12-19 17:11:31,345,0.3333333333333333,0.6666666666666666,0.0
AC00302,4,1906.67,476.6675,495.435,865.17,387.04012715091955,845.8739999999999,861.3108,7329.4125,4732.81,0.056320046660307516,0.09033923070548021,4,4,4,4,3,1,1.0,125.75,158.29999999999998,2023-05-10 17:05:08,2023-12-07 17:13:16,212,0.25,0.25,0.5
AC00303,6,2989.45,498.2416666666666,214.605,1512.99,610.5499395599566,1380.2175,1486.4355,5414.301666666666,596.16,0.143800065531668,0.37499574006504294,6,6,6,6,3,1,1.0,80.66666666666667,148.0,2023-08-08 17:15:50,2023-11-28 16:17:46,112,0.3333333333333333,0.16666666666666666,0.5
AC00304,11,3651.8,331.9818181818182,204.06,1154.79,344.023362340937,957.66,1115.364,6378.040909090909,1105.89,0.07321666593732919,0.23564084836467114,11,9,11,11,3,2,1.0909090909090908,111.0909090909091,164.0,2023-01-02 16:07:17,2023-12-20 17:13:50,353,0.45454545454545453,0.36363636363636365,0.18181818181818182
AC00305,6,1382.87,230.47833333333332,103.93,637.48,270.8240355224526,604.835,630.951,7643.9800000000005,3908.65,0.038299162704341964,0.1262857487871356,6,5,6,6,3,4,1.5,101.83333333333333,195.0,2023-02-06 18:18:26,2023-11-01 17:44:46,268,0.16666666666666666,0.5,0.3333333333333333
AC00306,6,1319.18,219.86333333333334,173.58,468.32,167.15355068519082,441.605,462.97700000000003,4522.18,312.19,0.11497955070259612,0.3715214289431938,6,6,6,6,3,1,1.0,125.83333333333333,151.25,2023-02-03 17:00:39,2023-12-08 17:24:44,309,0.16666666666666666,0.16666666666666666,0.6666666666666666
AC00307,3,613.78,204.59333333333333,219.63,312.88,116.53486187975398,303.555,311.015,3353.773333333333,233.21,0.4712733921878125,1.211940055750405,3,3,3,3,3,1,1.0,52.0,65.6,2023-05-26 18:12:50,2023-11-10 16:06:27,168,0.3333333333333333,0.3333333333333333,0.3333333333333333
AC00308,2,484.46000000000004,242.23000000000002,242.23000000000002,330.91,125.41245871124607,322.04200000000003,329.13640000000004,6050.63,5619.91,0.039189111510973935,0.049869060425547014,2,2,2,2,2,1,1.0,22.0,27.4,2023-03-06 17:25:20,2023-11-08 17:53:52,248,0.5,0.0,0.5
AC00309,1,52.04,52.04,52.04,52.04,0.0,52.04,52.04,8436.12,8436.12,0.006168712630924385,0.006168712630924385,1,1,1,1,1,1,1.0,31.0,31.0,2023-07-27 16:28:26,2023-07-27 16:28:26,1,0.0,1.0,0.0
AC00310,7,3079.8399999999997,439.97714285714284,350.94,832.3,290.34133123585684,809.7549999999999,827.7909999999999,3099.9471428571424,221.56,0.5252161071566596,1.5668948762749835,7,7,7,7,3,4,1.4285714285714286,104.85714285714286,204.79999999999993,2023-01-17 16:53:08,2023-10-30 17:17:51,287,0.5714285714285714,0.2857142857142857,0.14285714285714285
AC00311,6,1747.69,291.2816666666667,307.51,629.82,229.57306962417582,579.3125,619.7185000000001,3588.736666666666,145.5,0.4442313331665395,1.7107830949794303,6,6,6,6,3,1,1.0,136.33333333333334,186.25,2023-02-21 17:42:42,2023-10-12 18:11:27,234,0.5,0.16666666666666666,0.3333333333333333
AC00312,4,1958.92,489.73,220.45,1510.71,709.1478788893987,1348.7279999999996,1478.3135999999997,2322.4975,530.81,0.3027980754874134,0.6919858270254462,4,4,4,4,2,1,1.0,168.5,290.5,2023-01-17 16:47:41,2023-08-14 16:09:21,209,0.0,0.5,0.5
AC00313,3,743.6999999999999,247.89999999999998,56.17,660.02,357.1939524963994,599.6349999999999,647.943,5137.25,414.43,0.5453894924267669,1.4374928935397766,3,3,3,3,2,1,1.0,156.66666666666666,265.0,2023-09-20 16:55:42,2023-10-12 16:57:36,23,0.0,0.6666666666666666,0.3333333333333333
AC00314,4,943.04,235.76,195.67999999999998,486.59,204.08461937800863,461.23099999999994,481.5181999999999,6035.6075,2513.56,0.06592515842099471,0.17218386278655928,4,4,4,4,2,1,1.0,112.75,153.0,2023-01-05 18:29:09,2023-12-19 16:55:17,348,0.0,0.25,0.75
AC00315,5,1008.0600000000001,201.61200000000002,185.81,459.25,156.04033106860547,408.92999999999995,449.186,5088.778,130.76,0.7265932416099814,2.820190619809284,5,5,5,5,3,2,1.2,162.6,272.4,2023-02-06 17:32:11,2023-09-20 16:30:06,226,0.4,0.2,0.4
AC00316,6,3437.56,572.9266666666666,519.59,1392.54,460.06866938172027,1211.5725,1356.3465,6999.878333333333,321.21,0.46080644741631804,1.4018170364030609,6,6,6,6,3,4,1.5,160.66666666666666,279.75,2023-01-02 16:01:14,2023-11-30 16:51:46,333,0.16666666666666666,0.5,0.3333333333333333
AC00317,7,3032.5499999999997,433.22142857142853,400.69,864.72,310.3609456438622,832.641,858.3041999999999,5200.824285714286,521.88,0.17970151437542728,0.5149923738889336,7,5,7,7,2,3,1.2857142857142858,81.85714285714286,145.69999999999996,2023-01-02 16:30:09,2023-10-30 16:52:49,302,0.0,0.42857142857142855,0.5714285714285714
AC00318,5,2014.68,402.93600000000004,245.54,946.94,337.45556185963216,858.5899999999999,929.27,5194.2119999999995,570.1,0.17725297031912052,0.3413244724806117,5,4,5,5,3,5,1.8,129.8,236.79999999999998,2023-03-14 16:25:04,2023-12-11 17:19:07,273,0.4,0.4,0.2
AC00319,5,1668.43,333.68600000000004,298.42,542.75,198.6430049863322,536.762,541.5524,4170.716,1338.95,0.12280232849899461,0.23308630718864776,5,5,5,5,2,1,1.0,87.2,192.59999999999997,2023-04-25 16:11:24,2023-12-07 18:28:50,227,0.2,0.8,0.0
AC00320,5,1678.2600000000002,335.65200000000004,182.29,1036.66,409.0788390640611,896.9259999999999,1008.7132,3435.1440000000002,522.39,0.136950180545028,0.3165770232610692,5,5,5,5,3,1,1.0,116.0,143.0,2023-01-12 16:44:29,2023-07-11 16:39:53,180,0.2,0.4,0.4
AC00321,2,458.71999999999997,229.35999999999999,229.35999999999999,399.21,240.20417356907018,382.22499999999997,395.813,6583.134999999999,3210.39,0.0651633751394483,0.11843077781555555,2,2,2,2,2,1,1.0,82.0,106.3,2023-01-30 16:15:49,2023-04-04 16:12:25,64,0.5,0.0,0.5
AC00322,9,3066.67,340.74111111111114,251.54,802.89,284.2498429394661,780.114,798.3348,4892.466666666666,254.75,0.23446647794920306,0.7551631561824484,9,9,9,9,3,1,1.0,115.22222222222223,176.2,2023-03-10 17:38:58,2023-12-15 16:38:43,280,0.4444444444444444,0.1111111111111111,0.4444444444444444
AC00323,4,1280.0,320.0,207.985,820.15,345.54525096818605,737.0184999999998,803.5236999999998,6179.945,1644.09,0.044775134062305176,0.08507480709291917,4,4,4,4,3,1,1.0,185.0,240.49999999999997,2023-06-05 16:11:07,2023-12-18 16:33:01,197,0.25,0.25,0.5
AC00324,5,1033.69,206.738,209.02,410.49,148.97200263807963,379.45599999999996,404.2832,3700.8959999999997,187.9,0.29609146874453957,0.9344522466504533,5,5,5,5,2,1,1.0,84.6,164.4,2023-02-09 16:28:58,2023-09-13 16:14:04,216,0.4,0.6,0.0
AC00325,5,1658.28,331.656,403.63,601.4,220.9524802531078,568.872,594.8944,5205.524,1824.19,0.09410655680953953,0.21685121371110003,5,4,5,5,2,3,1.4,127.2,164.0,2023-02-13 16:48:50,2023-12-04 16:08:59,294,0.2,0.8,0.0
AC00326,5,1191.04,238.208,322.96,432.18,184.05944615802798,415.472,428.8384,3002.6,678.83,0.19254902271385982,0.536218909718197,5,5,5,5,2,5,1.8,167.6,260.0,2023-05-19 16:31:11,2023-12-14 18:52:54,210,0.0,0.6,0.4
AC00327,6,2757.33,459.555,388.615,1225.5,464.546736626144,1099.3475,1200.2695,2363.8233333333333,320.25,0.3700496223593364,1.264630431989694,6,5,6,6,3,1,1.0,88.33333333333333,128.25,2023-02-27 16:07:38,2023-12-18 17:10:48,295,0.5,0.3333333333333333,0.16666666666666666
AC00328,5,753.73,150.746,139.72,378.68,148.40478489590558,341.57599999999996,371.2592,5880.886,2304.56,0.03323628361270704,0.07698308030432445,5,4,5,5,3,1,1.0,171.6,231.4,2023-01-06 17:23:59,2023-09-01 16:07:38,238,0.6,0.2,0.2
AC00329,9,1984.6200000000001,220.51333333333335,215.8,542.72,205.49035281491928,541.3720000000001,542.4504000000001,4076.456666666667,193.06,0.10343713138905287,0.26586048000545,9,8,9,9,3,1,1.0,136.11111111111111,238.79999999999995,2023-02-13 17:49:27,2023-11-27 18:28:57,288,0.4444444444444444,0.4444444444444444,0.1111111111111111
AC00330,4,866.6700000000001,216.66750000000002,218.64,386.97,153.93684578965062,373.2015,384.2163,4218.5225,490.57,0.10185398074999474,0.18909058784256536,4,4,4,4,2,1,1.0,94.75,132.79999999999998,2023-01-31 16:51:55,2023-06-08 17:08:06,129,0.0,0.5,0.5
AC00331,7,2331.31,333.0442857142857,166.13,1045.45,359.6780676223829,902.4789999999997,1016.8557999999998,3443.2514285714287,563.46,0.37678304804688834,1.4292788776674348,6,7,7,7,3,4,1.4285714285714286,197.0,274.4,2023-02-10 16:28:47,2023-10-31 16:05:00,263,0.2857142857142857,0.42857142857142855,0.2857142857142857
AC00332,8,2359.61,294.95125,329.09000000000003,506.28,175.34360939411835,485.679,502.15979999999996,5286.797500000001,1309.95,0.08949193027884922,0.27827051299638855,8,7,8,8,3,2,1.125,110.0,164.6,2023-01-16 16:31:48,2023-12-18 16:32:56,337,0.25,0.375,0.375
AC00333,3,536.54,178.84666666666666,119.11,415.5,213.15812964401178,385.861,409.5722,7932.0,5684.09,0.018771533972130428,0.038463945810449846,3,3,3,3,2,5,2.3333333333333335,149.0,171.6,2023-06-30 16:31:46,2023-10-19 18:06:08,112,0.6666666666666666,0.3333333333333333,0.0
AC00334,3,849.01,283.00333333333333,292.38,378.2,100.21454302312281,369.618,376.48359999999997,4797.21,1214.93,0.08284585820173951,0.13730764440391077,3,2,3,3,2,1,1.0,175.66666666666666,218.29999999999998,2023-01-09 17:12:40,2023-12-26 18:13:56,352,0.3333333333333333,0.6666666666666666,0.0
AC00335,2,343.19,171.595,171.595,315.94,204.1346566607444,301.5055,313.0531,6542.455,5365.2,0.023002717833062947,0.039134038854862496,2,2,2,2,1,1,1.0,132.0,168.0,2023-02-27 17:06:57,2023-03-20 16:02:51,21,0.0,1.0,0.0
AC00336,4,2126.4700000000003,531.6175000000001,393.975,1168.26,440.65338520391134,1062.0344999999998,1147.0149,2706.505,480.16,0.4195342516318832,0.81902190435152,4,3,4,4,2,3,1.5,138.0,247.14999999999995,2023-02-10 16:52:48,2023-09-25 16:58:25,228,0.25,0.0,0.75
AC00337,8,4393.41,549.17625,516.79,880.04,275.2670173246074,879.5464999999999,879.9413,4463.3825,261.97,0.5864448847448862,2.3843025422570285,7,8,8,8,3,1,1.0,106.75,167.5,2023-04-06 16:59:33,2023-10-30 18:58:42,208,0.25,0.25,0.5
AC00338,7,2905.38,415.05428571428575,153.08,1612.37,580.5036545350696,1346.5369999999994,1559.2033999999994,3110.2757142857145,960.96,0.15754991395410034,0.3899367368418346,6,6,7,7,3,1,1.0,137.28571428571428,192.59999999999997,2023-02-13 17:13:49,2023-11-27 16:57:08,287,0.42857142857142855,0.2857142857142857,0.2857142857142857
AC00339,9,2508.6800000000003,278.74222222222227,291.09,675.49,221.72294518034087,605.086,661.4091999999999,5782.372222222223,1242.62,0.10989815961823066,0.38390857723072186,9,8,9,9,3,1,1.0,134.44444444444446,263.0,2023-01-17 16:57:06,2023-11-20 18:53:47,308,0.4444444444444444,0.4444444444444444,0.1111111111111111
AC00340,3,769.73,256.57666666666665,332.06,432.63,223.56565530808467,422.573,430.6186,10344.413333333334,5558.36,0.020227543673188464,0.0313362400236004,3,3,3,3,1,4,2.0,133.0,212.6,2023-06-21 16:38:54,2023-11-27 16:38:34,159,1.0,0.0,0.0
AC00341,5,504.45,100.89,96.54,184.56,76.82289795367004,182.106,184.0692,6483.114,1549.27,0.032356456853202195,0.09926198368756323,5,5,5,5,3,1,1.0,116.0,245.39999999999998,2023-01-30 17:22:39,2023-11-30 16:07:36,304,0.4,0.2,0.4
AC00342,3,629.39,209.79666666666665,205.65,331.38,119.56394202824417,318.80699999999996,328.86539999999997,3593.2833333333333,844.55,0.1547739421663819,0.3588781232370066,3,3,3,3,2,1,1.0,136.66666666666666,144.0,2023-03-27 16:48:34,2023-07-13 16:44:25,108,0.6666666666666666,0.3333333333333333,0.0
AC00344,4,2291.6800000000003,572.9200000000001,445.82,1353.93,596.2324759688959,1258.3334999999997,1334.8107,5391.355,1493.88,0.1002077804621189,0.16402069188406065,4,4,4,4,3,1,1.0,179.0,239.8,2023-03-27 17:07:20,2023-11-15 17:32:11,234,0.25,0.25,0.5
AC00345,9,2827.25,314.1388888888889,288.43,889.01,281.6332072680903,747.2539999999999,860.6587999999999,6014.265555555556,1352.19,0.0640750242403659,0.1447127761851409,9,8,9,9,3,1,1.0,95.55555555555556,201.39999999999998,2023-01-23 16:50:31,2023-12-18 18:25:05,330,0.2222222222222222,0.2222222222222222,0.5555555555555556
AC00346,1,180.46,180.46,180.46,180.46,0.0,180.46,180.46,831.75,831.75,0.21696423204061682,0.21696423204061682,1,1,1,1,1,1,1.0,34.0,34.0,2023-03-13 16:26:30,2023-03-13 16:26:30,1,1.0,0.0,0.0
AC00347,3,784.52,261.50666666666666,235.21,411.47,138.69744133664955,393.844,407.94480000000004,2581.1966666666667,796.63,0.23128623774677762,0.47864115838271615,3,3,3,3,2,1,1.0,92.33333333333333,116.3,2023-10-16 16:44:52,2023-12-25 16:25:42,70,0.6666666666666666,0.3333333333333333,0.0
AC00348,4,1444.96,361.24,269.685,858.63,385.77345381281316,800.9429999999999,847.0926,3637.8025000000002,1484.31,0.20202029485381345,0.437575658264372,4,4,4,4,3,1,1.0,116.25,209.64999999999998,2023-04-18 17:27:23,2023-11-02 16:15:50,198,0.5,0.25,0.25
AC00349,6,1038.09,173.015,181.89,381.33,148.19193240524262,353.1725,375.6985,7319.05,1337.5,0.05265507651102729,0.1203145235599754,6,6,6,6,3,1,1.0,97.66666666666667,149.0,2023-02-01 18:47:20,2023-11-15 17:23:40,287,0.3333333333333333,0.3333333333333333,0.3333333333333333
AC00350,2,1815.84,907.92,907.92,1496.57,832.4768134909224,1437.705,1484.797,3236.535,969.06,0.8011795287839812,1.4700349858780164,2,2,2,2,1,1,1.0,77.0,93.2,2023-02-27 16:18:28,2023-07-20 16:58:05,144,0.0,0.0,1.0
AC00351,2,295.41,147.705,147.705,203.12,78.36864455890506,197.5785,202.0117,1794.355,1562.39,0.08777578603220515,0.1257829357802909,2,2,2,2,2,1,1.0,148.0,177.7,2023-01-18 16:59:48,2023-02-15 16:17:59,28,0.5,0.5,0.0
AC00352,4,779.3,194.825,200.01000000000002,349.34,166.18523670892068,345.83599999999996,348.63919999999996,3500.565,614.14,0.2580108135436112,0.5460039211315147,4,4,4,4,2,1,1.0,207.75,272.2,2023-01-09 16:53:25,2023-10-13 16:22:08,277,0.75,0.0,0.25
AC00353,5,383.75,76.75,63.74,151.37,60.966804492280886,146.496,150.39520000000002,4495.168,431.16,0.0679279022938604,0.23926637133163564,5,5,5,5,3,5,1.8,70.6,143.99999999999997,2023-04-03 16:55:21,2023-09-21 18:13:38,172,0.4,0.4,0.2
AC00354,5,2087.7200000000003,417.54400000000004,176.11,1162.42,443.3795200840924,1028.318,1135.5996,5952.3099999999995,1488.65,0.09024678492231335,0.184931096924641,5,5,5,5,2,4,1.6,90.4,146.39999999999998,2023-01-09 17:15:18,2023-08-23 16:35:42,226,0.0,0.4,0.6
AC00355,3,916.01,305.33666666666664,317.94,322.48,25.86118777885764,322.026,322.3892,3516.0533333333333,1238.43,0.13671682840746432,0.24496513128288253,3,3,3,3,2,1,1.0,139.66666666666666,226.6,2023-01-25 17:46:40,2023-10-10 16:49:03,258,0.6666666666666666,0.3333333333333333,0.0
AC00356,8,2583.27,322.90875,277.27,862.34,295.42328592993965,748.8664999999999,839.6452999999999,5589.5599999999995,267.53,0.1780823077895071,0.7400117021425485,7,8,8,8,3,1,1.0,174.25,264.49999999999994,2023-01-17 16:41:18,2023-09-07 17:44:26,234,0.5,0.375,0.125
AC00357,6,1840.35,306.72499999999997,245.76999999999998,806.97,273.8709857396362,701.8225,785.9405000000002,4306.788333333333,102.2,1.355880192610145,5.93948348254501,6,6,6,6,3,1,1.0,132.83333333333334,253.25,2023-01-24 16:00:14,2023-11-13 17:47:07,294,0.16666666666666666,0.3333333333333333,0.5
AC00358,8,3600.43,450.05375,350.37,1762.28,563.8533185384172,1318.0704999999994,1673.4380999999996,5731.01875,1380.34,0.19566563504035614,0.8583361194626156,8,7,8,8,3,5,2.0,176.875,267.2,2023-01-05 16:40:09,2023-11-17 16:02:02,316,0.25,0.25,0.5
AC00359,6,2079.23,346.53833333333336,274.70000000000005,877.81,304.8600422106293,781.5899999999999,858.566,3581.4300000000003,399.0,0.4379390302229174,1.700936896867175,6,5,6,6,2,1,1.0,145.5,216.0,2023-03-13 17:23:24,2023-12-14 18:32:14,277,0.3333333333333333,0.0,0.6666666666666666
AC00360,6,1934.23,322.37166666666667,258.365,767.14,267.0380887751159,691.335,751.979,5327.708333333333,2403.39,0.07772461640139407,0.1852950046866624,6,4,6,5,3,1,1.0,124.83333333333333,194.25,2023-03-13 16:41:12,2023-08-29 16:24:23,169,0.3333333333333333,0.3333333333333333,0.3333333333333333
AC00361,2,240.95,120.475,120.475,126.6,8.662058069535208,125.9875,126.47749999999999,715.385,469.12,0.18770149602415473,0.23814898657329844,2,2,2,2,1,1,1.0,83.5,139.75,2023-05-26 16:00:45,2023-11-27 16:16:19,186,0.0,1.0,0.0
AC00362,12,2991.32,249.27666666666667,161.17000000000002,717.74,228.95567746274438,677.227,709.6374000000001,5397.5616666666665,841.65,0.0964477270700037,0.38030582777305777,11,10,12,12,3,1,1.0,113.0,187.79999999999995,2023-01-16 16:55:13,2023-12-08 16:51:28,326,0.08333333333333333,0.16666666666666666,0.75
AC00363,12,4702.91,391.90916666666664,359.375,1362.55,379.4357138378068,967.0064999999995,1283.4413000000004,5502.639166666667,991.69,0.16313689502583806,0.5850297489660917,12,11,12,12,3,1,1.0,118.16666666666667,213.9,2023-01-31 17:14:32,2023-12-20 16:17:11,323,0.5,0.3333333333333333,0.16666666666666666
AC00364,1,143.54,143.54,143.54,143.54,0.0,143.54,143.54,6067.62,6067.62,0.023656722075538074,0.023656722075538074,1,1,1,1,1,1,1.0,80.0,80.0,2023-10-16 16:06:05,2023-10-16 16:06:05,1,1.0,0.0,0.0
AC00365,5,989.87,197.974,255.26,280.99,101.13870638880053,278.106,280.4132,6982.93,1305.76,0.044409326222738015,0.09238154592358078,5,5,5,5,3,1,1.0,65.0,112.0,2023-02-20 18:03:01,2023-10-27 16:42:49,249,0.2,0.4,0.4
AC00366,8,3043.79,380.47375,285.75,1108.46,346.5033843964793,918.7144999999998,1070.5109,5189.0650000000005,379.82,0.2462086716534948,1.0111957201014392,8,7,8,8,3,1,1.0,140.875,232.24999999999994,2023-05-05 17:34:22,2023-08-31 16:16:15,118,0.375,0.25,0.375
AC00367,7,1635.3000000000002,233.61428571428573,215.72,490.82,179.75422626993995,453.2179999999999,483.29959999999994,5213.394285714285,873.89,0.09499213817562566,0.3178877501074598,7,7,7,7,3,1,1.0,128.42857142857142,234.89999999999998,2023-03-06 16:29:57,2023-10-11 18:04:39,220,0.2857142857142857,0.2857142857142857,0.42857142857142855
AC00368,4,1144.0,286.0,359.745,389.05,167.7504064575304,385.972,388.4344,6403.389999999999,761.0,0.1521509896802133,0.4441847399494683,4,4,4,4,2,1,1.0,101.5,166.55,2023-01-06 17:35:08,2023-07-18 16:38:11,193,0.75,0.25,0.0
AC00369,6,2280.04,380.00666666666666,355.88,793.88,319.1780120037511,754.97,786.0980000000001,2938.8349999999996,964.79,0.1927377589428189,0.5172130384657874,6,6,6,6,2,1,1.0,127.33333333333333,273.0,2023-02-22 16:17:29,2023-12-07 17:33:16,289,0.5,0.5,0.0
AC00370,7,2410.87,344.40999999999997,280.92,821.54,256.5685683529193,720.7399999999998,801.3799999999998,5771.122857142857,1370.03,0.081044564109821,0.18503237072498802,7,7,7,7,3,1,1.0,98.14285714285714,161.1,2023-02-06 17:46:59,2024-01-01 18:21:50,330,0.2857142857142857,0.42857142857142855,0.2857142857142857
AC00371,2,328.65,164.325,164.325,321.15,221.78404191916061,305.4675,318.01349999999996,6745.415,6485.78,0.023500936562821786,0.04361104111560919,2,2,2,2,2,1,1.0,107.5,171.85,2023-02-10 17:06:40,2023-02-17 16:08:54,7,0.0,0.5,0.5
AC00372,3,2041.83,680.61,836.45,986.81,407.13972245409803,971.7739999999999,983.8027999999999,10161.173333333334,1731.89,0.1883460306351097,0.4413035242574823,3,3,3,3,2,1,1.0,97.33333333333333,124.5,2023-02-27 16:02:00,2023-10-16 16:30:38,232,0.0,0.3333333333333333,0.6666666666666666
AC00373,9,2001.19,222.35444444444445,124.22,568.07,217.33680038773412,542.002,562.8564,6042.548888888889,341.24,0.21940776514013682,1.0127876314141246,9,9,9,8,3,1,1.0,169.66666666666666,278.0,2023-01-02 16:47:11,2023-12-21 16:37:03,353,0.2222222222222222,0.3333333333333333,0.4444444444444444
AC00374,6,1337.45,222.90833333333333,192.15,516.72,176.7331523417909,466.77750000000003,506.73150000000004,1561.5833333333333,206.2,0.23171226657663582,0.5685004267105789,6,5,6,6,3,1,1.0,126.33333333333333,251.75,2023-03-13 18:45:47,2023-12-15 17:01:58,277,0.16666666666666666,0.5,0.3333333333333333
